ID::ID!!I,ImageDocumentName::Image Name,ImageSceneContainerName::Image Scene Container Name ,ImageChannelName::Image Channel Name,RegionsCount::Count!!I,RegionsArea::Area!!R,RegionsIntensityMean_Cy3-T1::Intensity Mean Value of channel 'Cy3-T1'!!R,RegionsIntensitySum1_Cy3-T1::Intensity Sum of channel 'Cy3-T1'!!R,ParentID::ID of the parent!!I
,,,,#,µm²,Gray,Gray,
226,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,4.017220211,473.3119266,51591,43
228,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,6.375955013,550.9710983,95318,44
232,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,3.759233592,514.5686275,52486,45
236,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.095839428,541.3333333,45472,46
239,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,7.99758519,525.3778802,114007,47
241,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,4.422627755,382.0083333,45841,48
245,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,49
246,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,1.658485408,378.6222222,17038,50
249,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,4.348917292,539.1186441,63616,51
251,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.985273735,647.3333333,52434,52
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G6,DAPI-T2,12,,,,
14,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.348917292,492.9067797,58163,2
17,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.216222633,393.7878788,12995,3
19,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.975456224,689.9037037,93137,4
22,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,7,3.316970816,381.7,34353,5
30,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.953327258,483.6603774,25634,6
32,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.400498789,452.3157895,17188,7
34,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.400498789,393.3157895,14946,8
36,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,8.29242704,472.3155556,106271,9
42,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.174458646,550.7966102,32497,10
44,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,6.85507302,583.0645161,108450,11
47,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,6.744507326,504.2677596,92281,12
52,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,0.589683701,392.4375,6279,13
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G6,DAPI-T2,10,,,,
12,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,15.14750006,485.4282238,199511,2
19,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,10.43003046,517.7915194,146535,3
26,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,4.017220211,486.7706422,53058,4
30,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,7.99758519,435.7327189,94554,5
35,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.828035299,550.3358779,72094,6
38,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.358734803,522.3125,33428,7
40,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,0.147420925,402.5,1610,8
42,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.938600993,531.641791,71240,9
45,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,14,24.87728112,539.0992593,363892,10
60,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,14.55781636,731.7949367,289059,11
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G6,DAPI-T2,12,,,,
14,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,5.380863768,687.3972603,100360,2
19,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,12.38335771,1332.866071,447843,3
25,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.828035299,492.3206107,64494,4
28,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,5.380863768,1307.219178,190854,5
33,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,12,26.57262176,436.4618585,314689,6
46,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,7.592177646,590.631068,121670,7
50,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,10.65116184,799.4532872,231042,8
54,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,13,24.1401765,550.3267176,360464,9
68,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,2.616721422,456.943662,32443,10
73,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,10.06147814,652.5970696,178159,11
77,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,7,21.26546845,702.05026,405083,12
85,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,11,16.58485408,487.9244444,219566,13
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G6,DAPI-T2,6,,,,
8,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,4.385772524,423.0672269,50345,2
14,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,10,12.05166063,476.470948,155806,3
25,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,4.348917292,562.8898305,66421,4
29,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,17.10082732,639.325431,296647,5
33,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,4.459482986,566.4380165,68539,6
35,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,7,34.20165464,390.9849138,362834,7
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G6,DAPI-T2,9,,,,
11,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,3.796088823,545.8349515,56221,2
15,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,11,10.09833337,375.0620438,102767,3
27,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.137603415,439.9137931,25515,4
29,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,10.76172754,565.5650685,165145,5
35,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.068801707,431.6551724,12518,6
37,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,7,4.459482986,477.214876,57743,7
45,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,2.911563272,510.6708861,40343,8
50,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,5.565139925,469.0927152,70833,9
54,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,8,11.57254263,466.6050955,146514,10
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,3,,,,
5,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,7.960729959,381.5555556,82416,2
12,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,9,18.50132611,367.4521912,184461,3
22,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,12,50.56537733,404.7325073,555293,4
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,0,,,,
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,35,,,,
37,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.86489053,507.8787879,67040,2
40,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,0.884525551,366.9583333,8807,3
44,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.122877149,518.4892086,72070,4
47,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,5.012311456,883.4411765,120148,5
49,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,12.12537109,847.2553191,278747,6
54,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,2.837852809,493.012987,37962,7
57,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,10.68801707,570.7448276,165516,8
63,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,8.145006115,487.1855204,107668,9
68,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.71256085,544.8,84444,10
71,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.169549891,460.8837209,39636,11
74,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,9.914057217,578.6765799,155664,12
78,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,9.287518285,435.702381,109797,13
85,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.422627755,703.175,84381,14
88,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,7.407901489,464.9701493,93459,15
95,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.164641136,739.7964602,83597,16
98,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,0.921380782,405.44,10136,17
101,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,8.918965972,812.0371901,196513,18
105,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,0.515973238,388.7857143,5443,19
108,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,9.729781061,923.030303,243680,20
110,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,6.081113163,530.7333333,87571,21
115,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,10.28260953,428.2365591,119478,22
122,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,6,7.592177646,474.9368932,97837,23
129,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.538102204,464.40625,44583,24
132,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,5.933692238,558.5900621,89933,25
138,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,5.270298075,828.6573427,118498,26
140,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.970547469,611.8518519,99120,27
143,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,8.145006115,530.9230769,117334,28
148,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,7,16.40057792,489.3393258,217756,29
156,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,30
157,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,5.380863768,787.3835616,114958,31
161,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,7.481611952,583.3054187,118411,32
165,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,6.744507326,598.2185792,109474,33
169,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.933692238,747.9751553,120424,34
172,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.690431884,596.6164384,43553,35
174,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,10.20889907,704.9638989,195275,36
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,0,,,,
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,6,,,,
8,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.469300496,531.6716418,35622,2
10,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,0.773959857,360.5238095,7571,3
13,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,5.896837007,588.13125,94101,4
17,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,4.017220211,452.1009174,49279,5
21,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,6.597086401,567.9162011,101657,6
26,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,7.70274334,933.3157895,195063,7
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,2,,,,
4,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.353826047,420.7032967,38284,2
7,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,8.955821204,487.6707819,118504,3
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,30,,,,
32,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,2
33,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,3.243260354,412.3068182,36283,3
35,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,2.358734803,362.453125,23197,4
38,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.832944054,559,58136,5
41,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.970547469,496.2469136,80392,6
44,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,9.98776768,691.6051661,187425,7
48,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.358734803,516.71875,33070,8
50,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.565139925,404.8013245,61125,9
53,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.653576653,419.0277778,30170,10
55,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,11
56,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,6.486520707,468.9659091,82538,12
60,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.837852809,445.6233766,34313,13
62,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,7.039349177,518.0890052,98955,14
66,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,0.036855231,391,391,15
68,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,4.901745762,394.4210526,52458,16
70,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,0.995091245,379.6296296,10250,17
72,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.837852809,520.1428571,40051,18
74,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,2.800997578,392.9342105,29863,19
77,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,7.665888108,713.3509615,148377,20
82,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,21
83,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,3.611812666,485.8979592,47618,22
87,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.658485408,399.8,17991,23
89,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.869799286,481.5714286,50565,24
92,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,5.196587612,486.6382979,68616,25
95,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.690431884,532.2328767,38853,26
97,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,0.368552313,380,3800,27
100,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,1.879616796,365.2941176,18630,28
103,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,4.017220211,509.4587156,55531,29
105,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,4.901745762,454.443609,60441,30
107,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.496338217,524.1721311,63949,31
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,13,,,,
15,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,3.574957435,858.7628866,83300,2
17,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,2.432445265,402.9242424,26593,3
20,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,14,36.41296852,566.2479757,559453,4
35,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,8,13.85756697,491.1382979,184668,5
44,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,8.476703197,1197.243478,275366,6
46,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.395590034,551.3846154,35840,7
48,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,3.72237836,572.009901,57773,8
50,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,10.28260953,465.3584229,129835,9
55,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,9.14009736,651.3870968,161544,10
59,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,7.665888108,524.3605769,109067,11
64,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,1.99018249,405.962963,21922,12
67,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,2.395590034,382.2615385,24847,13
72,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,18,40.50389919,401.7852593,441562,14
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,0,,,,
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,30,,,,
32,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.57004868,464.7258065,57626,2
35,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,5.417719,573.5442177,84311,3
40,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.496338217,800.1885246,97623,4
43,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.179367401,322.25,10312,5
45,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,14,17.4325244,456.9725159,216148,6
60,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,3.501246973,423.6105263,40243,7
64,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,4.533193449,556.6910569,68473,8
67,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,10.87229323,886.3186441,261464,9
72,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,1.253077864,474.5588235,16135,10
74,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,11
75,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.72237836,490.4455446,49535,12
78,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,13,13.08360711,391.5492958,139000,13
92,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,1.805906333,411.5918367,20168,14
96,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.358734803,588,37632,15
98,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,10.835438,712.6054422,209506,16
104,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,3.13269466,525.6352941,44679,17
108,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,16,18.57503657,397.6130952,200397,18
125,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,3.390681279,952.4021739,87621,19
128,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,5.233442843,623.5,88537,20
130,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,0.331697082,327.3333333,2946,21
133,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,4,4.680614374,448.2362205,56926,22
138,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,0.147420925,372.5,1490,23
140,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,12,41.16729335,376.5085049,420560,24
153,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,14,49.16487854,464.7293853,619949,25
168,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,2,1.953327258,536.1886792,28418,26
171,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,3,4.975456224,530.7185185,71647,27
175,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,8.84525551,454.2,109008,28
181,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,0,0,0,0,29
182,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,5,11.16713508,682.9537954,206935,30
188,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,9,13.8944222,783.4190981,295349,31
1,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",G5,DAPI-T2,11,,,,
13,"Experiment-64-Airyscan Processing-01 - ALYREF, NSUN2, R2 repeat.czi",,Cy3-T1,1,2.874708041,525.5128205,40990,2
